address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state
"1652 N Higley Rd, Ste 103","{'RestaurantsTableService': True, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'Alcohol': 'full_bar', 'Caters': True, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': True, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",93FVxoipAIYG07gisMOQhw,"['Event Planning & Services', 'Food', 'Caterers', 'Seafood', 'Restaurants', 'Italian', 'Sandwiches', 'Pizza', 'Beer', 'Wine & Spirits', 'Salad']",Gilbert,"{'Monday': '11:00-21:00', 'Tuesday': '11:00-21:00', 'Friday': '11:00-21:00', 'Wednesday': '11:00-21:00', 'Thursday': '11:00-21:00', 'Saturday': '11:00-21:00'}",1,33.380516,-111.724395,Zappone's Italian Bistro,,85234.0,252,4.0,AZ
910 S Cooper Rd,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': False, 'NoiseLevel': 'quiet', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",c6x--m65BpZXfR2fIjmBMA,"['Restaurants', 'Vegetarian', 'Food', 'Salad', 'Juice Bars & Smoothies']",Gilbert,"{'Monday': '6:30-21:00', 'Tuesday': '6:30-21:00', 'Friday': '6:30-21:00', 'Wednesday': '6:30-21:00', 'Thursday': '6:30-21:00', 'Sunday': '8:00-21:00', 'Saturday': '8:00-21:00'}",1,33.3332755306,-111.807146887,Salad and Go,,85233.0,90,4.0,AZ
16364 W Yuma Rd,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'quiet', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",PlGJHngGV7f6ZxOA-lG1lQ,"['Restaurants', 'Burgers', 'Fast Food']",Goodyear,"{'Monday': '5:30-0:00', 'Tuesday': '5:30-0:00', 'Friday': '5:30-0:00', 'Wednesday': '5:30-0:00', 'Thursday': '5:30-0:00', 'Sunday': '6:00-0:00', 'Saturday': '5:30-0:00'}",1,33.436210436399996,-112.41076203600001,Burger King,,85338.0,8,2.0,AZ
"1615 E Camelback Rd, Ste 102","{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': True, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",UJewG9UgVXQ7fyP4UHwnxw,"['Mexican', 'Fast Food', 'Restaurants']",Phoenix,"{'Monday': '9:00-21:00', 'Tuesday': '9:00-21:00', 'Friday': '9:00-21:00', 'Wednesday': '9:00-21:00', 'Thursday': '9:00-21:00', 'Sunday': '10:00-20:00', 'Saturday': '9:00-21:00'}",1,33.5088898,-112.04677099999999,America's Taco Shop,,85016.0,112,2.5,AZ
"6170 S 51st Ave, Ste 101","{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Caters': True, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': False, 'RestaurantsDelivery': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': False, 'RestaurantsTableService': False}",dGFrCnwIUEdi-zxkwDoezQ,"['Restaurants', 'Sandwiches', 'Chicken Wings', 'Pizza', 'Food', 'Food Delivery Services']",Laveen,"{'Monday': '10:00-0:00', 'Tuesday': '10:00-0:00', 'Friday': '10:00-1:00', 'Wednesday': '10:00-0:00', 'Thursday': '10:00-0:00', 'Sunday': '10:00-0:00', 'Saturday': '10:00-1:00'}",1,33.3905721,-112.16911280000001,Domino's Pizza,,85339.0,14,2.5,AZ
7107 E Mcdowell Rd,"{'Alcohol': 'beer_and_wine', 'HasTV': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'Open24Hours': False, 'RestaurantsGoodForGroups': True, 'BYOBCorkage': 'yes_free', 'Caters': False, 'WiFi': 'free', 'RestaurantsReservations': False, 'BYOB': False, 'BikeParking': True, 'Corkage': False, 'RestaurantsTakeOut': True, 'GoodForKids': False, 'WheelchairAccessible': True, 'DogsAllowed': False, 'RestaurantsTableService': True, 'OutdoorSeating': False, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': False, 'ByAppointmentOnly': False, 'GoodForMeal': {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",6tLL1P8k9drb7MJEVwmRhg,"['Sandwiches', 'Pizza', 'Restaurants', 'Breweries', 'Food']",Scottsdale,"{'Monday': '12:00-0:00', 'Tuesday': '12:00-0:00', 'Friday': '12:00-2:00', 'Wednesday': '12:00-0:00', 'Thursday': '12:00-0:00', 'Sunday': '12:00-0:00', 'Saturday': '12:00-2:00'}",1,33.4655863,-111.9279622,Papago Brewing,,85257.0,448,4.0,AZ
1833 W Van Buren St,"{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'GoodForKids': True, 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'RestaurantsTableService': True, 'RestaurantsDelivery': False, 'RestaurantsTakeOut': True, 'RestaurantsGoodForGroups': True}",QCnT5MdeWrbZ2SjvDY4_cQ,"['Fast Food', 'Restaurants', 'Burgers']",Phoenix,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,33.4510146,-112.09930609999999,Jack in the Box,,85007.0,5,2.0,AZ
4900 E Indian School Rd,"{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsGoodForGroups': True, 'Caters': False, 'WiFi': 'free', 'RestaurantsReservations': False, 'BusinessAcceptsBitcoin': False, 'RestaurantsTableService': True, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'DogsAllowed': True, 'BikeParking': True, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}}",mnwRtuVQEsIUomBchu0gwg,"['Food', 'American (Traditional)', 'American (New)', 'Restaurants', 'Breakfast & Brunch', 'Breweries', 'Gluten-Free']",Phoenix,"{'Monday': '11:00-0:00', 'Tuesday': '11:00-0:00', 'Friday': '11:00-1:30', 'Wednesday': '11:00-0:00', 'Thursday': '11:00-1:30', 'Sunday': '9:00-0:00', 'Saturday': '9:00-1:30'}",1,33.495018,-111.975898,OHSO Brewery- Arcadia,,85018.0,994,4.0,AZ
2533 S Market St,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': False}, 'Alcohol': 'none', 'Caters': True, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'WheelchairAccessible': True, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",w2gXToEf9ba78Qfmp42YRQ,"['Restaurants', 'Caterers', 'Fast Food', 'Event Planning & Services']",Gilbert,"{'Monday': '6:30-22:00', 'Tuesday': '6:30-22:00', 'Friday': '6:30-22:00', 'Wednesday': '6:30-22:00', 'Thursday': '6:30-22:00', 'Saturday': '6:30-22:00'}",1,33.30440543,-111.7434217,Chick-fil-A,,85295.0,103,3.5,AZ
3380 N Hayden Rd,"{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True}",lrkP6ywHm3lJx5j1grR3-g,"['Fast Food', 'Burgers', 'Restaurants']",Scottsdale,"{'Monday': '6:00-2:00', 'Tuesday': '6:00-2:00', 'Friday': '6:00-2:00', 'Wednesday': '6:00-2:00', 'Thursday': '6:00-2:00', 'Sunday': '6:00-2:00', 'Saturday': '6:00-2:00'}",1,33.4867246,-111.9094392,Carl's Jr.,,85251.0,17,2.0,AZ
"894 E Warner Rd, Ste 101","{'RestaurantsTableService': True, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'Alcohol': 'beer_and_wine', 'Caters': True, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': True, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsDelivery': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",7qo6rqDjlHds8ObxzxBD4A,"['Italian', 'Local Flavor', 'Pizza', 'Food', 'Caterers', 'Event Planning & Services', 'Restaurants']",Gilbert,"{'Monday': '11:00-21:00', 'Tuesday': '11:00-21:00', 'Friday': '11:00-22:00', 'Wednesday': '11:00-21:00', 'Thursday': '11:00-21:00', 'Sunday': '11:00-20:00', 'Saturday': '11:00-22:00'}",1,33.3369592,-111.77133789999999,Brooklyn V's Pizza,,85296.0,282,4.5,AZ
10685 W Indian School,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': True}, 'DogsAllowed': False, 'Alcohol': 'none', 'Caters': False, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",JKsYM4eFoRtftDHbEf2j9g,"['Coffee & Tea', 'Restaurants', 'Creperies', 'Food']",Avondale,"{'Monday': '7:30-21:00', 'Tuesday': '7:30-21:00', 'Friday': '7:30-21:00', 'Wednesday': '7:30-21:00', 'Thursday': '7:30-21:00', 'Saturday': '7:30-21:00'}",1,33.492300963000005,-112.289146185,Colados Coffee & Crepes,,85392.0,247,4.5,AZ
8259 W Peoria Ave,"{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': False, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",z-p5FxUBf8bcUPWqRLL3Og,"['Fast Food', 'Burgers', 'Restaurants']",Peoria,{},1,33.581335700000004,-112.23590209999999,Wendy's,,85345.0,6,2.5,AZ
,"{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'RestaurantsTableService': False, 'RestaurantsDelivery': False, 'RestaurantsTakeOut': True, 'GoodForKids': True}",KkXSMj3XWTAHPoGu6l5RyQ,"['Hot Dogs', 'Restaurants', 'Food Stands', 'Food', 'Food Trucks']",Peoria,"{'Friday': '17:00-21:00', 'Saturday': '9:00-14:00'}",1,33.552259201,-112.26881380299999,Voodoo Dogs Mobile Cart,,85345.0,12,3.5,AZ
"Superstition Springs Center, 6613 E Southern Ave","{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'GoodForMeal': {'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'Alcohol': 'full_bar', 'Caters': False, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': True, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True, 'RestaurantsTableService': True}",S5o2kplwZtc9XWdktq_GcQ,"['Food', 'American (New)', 'American (Traditional)', 'Restaurants', 'Desserts']",Mesa,"{'Monday': '11:00-23:00', 'Tuesday': '11:00-23:00', 'Friday': '11:00-0:00', 'Wednesday': '11:00-23:00', 'Thursday': '11:00-23:00', 'Sunday': '10:00-22:00', 'Saturday': '11:00-0:00'}",1,33.391316757,-111.689022272,The Cheesecake Factory,,85206.0,182,3.5,AZ
34906 N Valley Parkway,"{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'RestaurantsTableService': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True}",1DswS8btQKkWFyTUZlcgCQ,"['Tex-Mex', 'Restaurants', 'Fast Food', 'Mexican']",Phoenix,"{'Monday': '7:00-23:00', 'Tuesday': '7:00-23:00', 'Friday': '7:00-23:00', 'Wednesday': '7:00-23:00', 'Thursday': '7:00-23:00', 'Sunday': '7:00-23:00', 'Saturday': '7:00-23:00'}",1,33.801046,-112.130346,Taco Bell,,85086.0,9,4.0,AZ
2972 N Alma School Rd,"{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'quiet', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",FAIUM08fHNRbIH0fz8IANQ,"['Burgers', 'Restaurants', 'Fast Food']",Chandler,{},1,33.347497600000004,-111.8594983,Burger King,,85224.0,7,2.0,AZ
8608 E Shea Blvd,"{'RestaurantsTableService': True, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'DogsAllowed': True, 'Alcohol': 'full_bar', 'Caters': False, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': True, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",9JyyXlFBHCdoP6TRQ3cqbA,"['Sports Bars', 'Nightlife', 'American (New)', 'Bars', 'Beer Gardens', 'Restaurants', 'Food', 'Breweries']",Scottsdale,"{'Monday': '15:00-23:00', 'Tuesday': '15:00-23:00', 'Friday': '11:00-0:00', 'Wednesday': '15:00-23:00', 'Thursday': '15:00-23:00', 'Sunday': '10:00-21:00', 'Saturday': '11:00-0:00'}",1,33.5830028732,-111.89486165,Scottsdale Beer Company,,85260.0,351,4.0,AZ
